,BeCertain_F1,BeCertain_accuracy,BeCertain_fn,BeCertain_fp,BeCertain_tn,BeCertain_tp,Knopinion_F1,Knopinion_accuracy,Knopinion_fn,Knopinion_fp,Knopinion_tn,Knopinion_tp,Know_F1,Know_accuracy,Know_fn,Know_fp,Know_tn,Know_tp,Wondows_F1,Wondows_accuracy,Wondows_fn,Wondows_fp,Wondows_tn,Wondows_tp,global_step,loss,total_accuracy
0,0.231411233544,0.493499994278,3390.0,662.0,3338.0,610.0,0.235163196921,0.48449999094,3366.0,758.0,3242.0,634.0,0.230551898479,0.489374995232,3388.0,697.0,3303.0,612.0,0.257465839386,0.449874997139,3237.0,1164.0,2836.0,763.0,0,0.771253407001,0.479312509298
1,0.501892924309,0.539499998093,2144.0,1540.0,2460.0,1856.0,0.499469190836,0.528500020504,2118.0,1654.0,2346.0,1882.0,0.486701369286,0.532000005245,2225.0,1519.0,2481.0,1775.0,0.499053388834,0.503875017166,2023.0,1946.0,2054.0,1977.0,50,0.701506435871,0.52596873045
2,0.555131793022,0.679250001907,2399.0,167.0,3833.0,1601.0,0.46162340045,0.634374976158,2746.0,179.0,3821.0,1254.0,0.472415059805,0.638999998569,2707.0,181.0,3819.0,1293.0,0.313670217991,0.573875010014,3221.0,188.0,3812.0,779.0,100,0.650593042374,0.631624996662
3,0.723119437695,0.762125015259,1515.0,388.0,3612.0,2485.0,0.655727744102,0.716750025749,1842.0,424.0,3576.0,2158.0,0.669345259666,0.722249984741,1751.0,471.0,3529.0,2249.0,0.508055269718,0.622125029564,2439.0,584.0,3416.0,1561.0,150,0.585012197495,0.705812513828
4,0.760792791843,0.77974998951,1198.0,564.0,3436.0,2802.0,0.707902848721,0.738499999046,1465.0,627.0,3373.0,2535.0,0.709830880165,0.740625023842,1462.0,613.0,3387.0,2538.0,0.546436548233,0.622125029564,2179.0,844.0,3156.0,1821.0,200,0.552740514278,0.72025001049
5,0.777330815792,0.764750003815,715.0,1167.0,2833.0,3285.0,0.737108409405,0.727249979973,941.0,1241.0,2759.0,3059.0,0.750513970852,0.742124974728,897.0,1166.0,2834.0,3103.0,0.614448666573,0.619750022888,1576.0,1466.0,2534.0,2424.0,250,0.542917847633,0.71346873045
6,0.787288486958,0.78162497282,767.0,980.0,3020.0,3233.0,0.744763553143,0.745625019073,1031.0,1004.0,2996.0,2969.0,0.759815752506,0.752250015736,865.0,1117.0,2883.0,3135.0,0.561353206635,0.617500007153,2042.0,1018.0,2982.0,1958.0,300,0.533887207508,0.724250018597
7,0.803191483021,0.805750012398,829.0,725.0,3275.0,3171.0,0.751636445522,0.758125007153,1072.0,863.0,3137.0,2928.0,0.769572675228,0.766749978065,884.0,982.0,3018.0,3116.0,0.57608538866,0.622874975204,1950.0,1067.0,2933.0,2050.0,350,0.51011300087,0.738375008106
8,0.806401252747,0.81400001049,901.0,587.0,3413.0,3099.0,0.753991127014,0.764999985695,1119.0,761.0,3239.0,2881.0,0.765441775322,0.774999976158,1063.0,737.0,3263.0,2937.0,0.57449901104,0.633750021458,2022.0,908.0,3092.0,1978.0,400,0.491316229105,0.746937513351
9,0.821134030819,0.826499998569,814.0,574.0,3426.0,3186.0,0.770060420036,0.776125013828,1001.0,790.0,3210.0,2999.0,0.784430325031,0.791625022888,967.0,700.0,3300.0,3033.0,0.616916835308,0.658625006676,1801.0,930.0,3070.0,2199.0,450,0.474655985832,0.76321876049
