,AllOpen_F1,AllOpen_accuracy,AllOpen_fn,AllOpen_fp,AllOpen_tn,AllOpen_tp,BeCertain_F1,BeCertain_accuracy,BeCertain_fn,BeCertain_fp,BeCertain_tn,BeCertain_tp,BelieveInfo_F1,BelieveInfo_accuracy,BelieveInfo_fn,BelieveInfo_fp,BelieveInfo_tn,BelieveInfo_tp,WondowLess_F1,WondowLess_accuracy,WondowLess_fn,WondowLess_fp,WondowLess_tn,WondowLess_tp,loss,total_accuracy,global_step
0,0.5710141658782959,0.5193750262260437,1441.0,2404.0,1596.0,2559.0,0.5639322400093079,0.5242499709129333,1539.0,2267.0,1733.0,2461.0,0.5519652366638184,0.5354999899864197,1711.0,2005.0,1995.0,2289.0,0.5463564395904541,0.5198749899864197,1687.0,2154.0,1846.0,2313.0,0.7067589163780212,0.5247499942779541,0
1,0.6586948037147522,0.6646249890327454,1411.0,1272.0,2728.0,2589.0,0.6598007678985596,0.6201249957084656,1053.0,1986.0,2014.0,2947.0,0.7197359800338745,0.734624981880188,1274.0,849.0,3151.0,2726.0,0.6255651712417603,0.6583750247955322,1717.0,1016.0,2984.0,2283.0,0.6109496355056763,0.6694375276565552,100
2,0.6851475238800049,0.690500020980835,1306.0,1170.0,2830.0,2694.0,0.6588833928108215,0.6311249732971191,1150.0,1801.0,2199.0,2850.0,0.7176658511161804,0.7568749785423279,1528.0,417.0,3583.0,2472.0,0.6899585723876953,0.7005000114440918,1334.0,1062.0,2938.0,2666.0,0.5658628344535828,0.6947500109672546,200
3,0.6574957966804504,0.6949999928474426,1658.0,782.0,3218.0,2342.0,0.7027345299720764,0.6847500205039978,1019.0,1503.0,2497.0,2981.0,0.7548161149024963,0.7900000214576721,1414.0,266.0,3734.0,2586.0,0.6596012115478516,0.6948750019073486,1635.0,806.0,3194.0,2365.0,0.516898512840271,0.7161562442779541,300
4,0.7785535454750061,0.777999997138977,878.0,898.0,3102.0,3122.0,0.6841423511505127,0.6340000033378601,829.0,2099.0,1901.0,3171.0,0.8386564254760742,0.8535000085830688,954.0,218.0,3782.0,3046.0,0.7845441699028015,0.7846249938011169,863.0,860.0,3140.0,3137.0,0.4782311022281647,0.7625312209129333,400
5,0.8368366360664368,0.8243749737739563,397.0,1008.0,2992.0,3603.0,0.7830231785774231,0.7609999775886536,550.0,1362.0,2638.0,3450.0,0.8926835656166077,0.8923749923706055,419.0,442.0,3558.0,3581.0,0.8364585638046265,0.827750027179718,476.0,902.0,3098.0,3524.0,0.35597699880599976,0.8263750076293945,500
6,0.8627724051475525,0.8519999980926514,278.0,906.0,3094.0,3722.0,0.7491793632507324,0.7707499861717224,1261.0,573.0,3427.0,2739.0,0.9149777293205261,0.9139999747276306,298.0,390.0,3610.0,3702.0,0.8646554946899414,0.8558750152587891,317.0,836.0,3164.0,3683.0,0.3403948247432709,0.8481562733650208,600
7,0.8706346750259399,0.8606250286102295,248.0,867.0,3133.0,3752.0,0.8461823463439941,0.844124972820282,570.0,677.0,3323.0,3430.0,0.9348386526107788,0.9336249828338623,191.0,340.0,3660.0,3809.0,0.8790539503097534,0.8708750009536743,246.0,787.0,3213.0,3754.0,0.2842117249965668,0.8773124814033508,700
8,0.8684240579605103,0.8558750152587891,195.0,958.0,3042.0,3805.0,0.8531808853149414,0.8491250276565552,493.0,714.0,3286.0,3507.0,0.9259085059165955,0.9210000038146973,51.0,581.0,3419.0,3949.0,0.8738687038421631,0.862375020980835,186.0,915.0,3085.0,3814.0,0.28452610969543457,0.8720937371253967,800
9,0.8449594974517822,0.8227499723434448,136.0,1282.0,2718.0,3864.0,0.8579088449478149,0.8608750104904175,640.0,473.0,3527.0,3360.0,0.8923249840736389,0.8798750042915344,18.0,943.0,3057.0,3982.0,0.8477926254272461,0.8267499804496765,140.0,1246.0,2754.0,3860.0,0.3369550108909607,0.8475624918937683,900
10,0.8826112747192383,0.8763750195503235,282.0,707.0,3293.0,3718.0,0.870840847492218,0.8646249771118164,349.0,734.0,3266.0,3651.0,0.9500873684883118,0.949999988079071,193.0,207.0,3793.0,3807.0,0.8873273730278015,0.8817499876022339,275.0,671.0,3329.0,3725.0,0.24627326428890228,0.8931875228881836,1000
11,0.8874236941337585,0.8847500085830688,366.0,556.0,3444.0,3634.0,0.8746489882469177,0.8772500157356262,574.0,408.0,3592.0,3426.0,0.9536373615264893,0.9538750052452087,205.0,164.0,3836.0,3795.0,0.8910718560218811,0.890500009059906,417.0,459.0,3541.0,3583.0,0.224964901804924,0.9015937447547913,1100
12,0.8918078541755676,0.8826249837875366,130.0,809.0,3191.0,3870.0,0.8682549595832825,0.8721250295639038,629.0,394.0,3606.0,3371.0,0.9610263705253601,0.9597499966621399,30.0,292.0,3708.0,3970.0,0.8989723920822144,0.890625,107.0,768.0,3232.0,3893.0,0.22473305463790894,0.9012812376022339,1200
13,0.9009336829185486,0.8978750109672546,285.0,532.0,3468.0,3715.0,0.8448418378829956,0.859000027179718,929.0,199.0,3801.0,3071.0,0.966107964515686,0.9653750061988831,52.0,225.0,3775.0,3948.0,0.9060533046722412,0.902999997138977,258.0,518.0,3482.0,3742.0,0.22090430557727814,0.9063125252723694,1300
14,0.8999303579330444,0.8922500014305115,124.0,738.0,3262.0,3876.0,0.8883804082870483,0.890250027179718,506.0,372.0,3628.0,3494.0,0.9628366231918335,0.9618750214576721,49.0,256.0,3744.0,3951.0,0.9011784195899963,0.8941249847412109,138.0,709.0,3291.0,3862.0,0.20874826610088348,0.9096249938011169,1400
15,0.9039204120635986,0.8973749876022339,138.0,683.0,3317.0,3862.0,0.8846203088760376,0.8881250023841858,569.0,326.0,3674.0,3431.0,0.972359299659729,0.972000002861023,60.0,164.0,3836.0,3940.0,0.910179615020752,0.9043750166893005,124.0,641.0,3359.0,3876.0,0.1994430422782898,0.9154687523841858,1500
16,0.9002421498298645,0.8918750286102295,97.0,768.0,3232.0,3903.0,0.891510009765625,0.8896250128746033,372.0,511.0,3489.0,3628.0,0.9712671637535095,0.9707499742507935,45.0,189.0,3811.0,3955.0,0.9076136946678162,0.9004999995231628,90.0,706.0,3294.0,3910.0,0.19647900760173798,0.9131875038146973,1600
17,0.891431450843811,0.890874981880188,416.0,457.0,3543.0,3584.0,0.8949056267738342,0.8893749713897705,232.0,653.0,3347.0,3768.0,0.9722256064414978,0.971875011920929,62.0,163.0,3837.0,3938.0,0.8964308500289917,0.8966249823570251,421.0,406.0,3594.0,3579.0,0.2035704106092453,0.9121875166893005,1700
18,0.893638014793396,0.8923749923706055,383.0,478.0,3522.0,3617.0,0.8969338536262512,0.8953750133514404,358.0,479.0,3521.0,3642.0,0.9686623215675354,0.9678750038146973,28.0,229.0,3771.0,3972.0,0.8985579013824463,0.8971250057220459,355.0,468.0,3532.0,3645.0,0.2005046010017395,0.9131875038146973,1800
19,0.8983111381530762,0.893875002861023,250.0,599.0,3401.0,3750.0,0.8895867466926575,0.8901249766349792,459.0,420.0,3580.0,3541.0,0.956577718257904,0.9578750133514404,288.0,49.0,3951.0,3712.0,0.9021122455596924,0.8986250162124634,263.0,548.0,3452.0,3737.0,0.2026624232530594,0.9101250171661377,1900
20,0.9058284759521484,0.9048749804496765,340.0,421.0,3579.0,3660.0,0.9091582298278809,0.9079999923706055,317.0,419.0,3581.0,3683.0,0.9757130146026611,0.9756249785423279,83.0,112.0,3888.0,3917.0,0.913925290107727,0.9129999876022339,305.0,391.0,3609.0,3695.0,0.17549026012420654,0.9253749847412109,2000
21,0.858110785484314,0.8691250085830688,834.0,213.0,3787.0,3166.0,0.902241051197052,0.8991249799728394,276.0,531.0,3469.0,3724.0,0.9754098057746887,0.9752500057220459,73.0,125.0,3875.0,3927.0,0.8501428961753845,0.862375020980835,877.0,224.0,3776.0,3123.0,0.21179643273353577,0.9014687538146973,2100
22,0.9061866998672485,0.9016249775886536,199.0,588.0,3412.0,3801.0,0.9082927107810974,0.906000018119812,276.0,476.0,3524.0,3724.0,0.9685412645339966,0.9676250219345093,13.0,246.0,3754.0,3987.0,0.9070945978164673,0.9037500023841858,241.0,529.0,3471.0,3759.0,0.18418405950069427,0.9197499752044678,2200
23,0.912907063961029,0.9097499847412109,216.0,506.0,3494.0,3784.0,0.9035271406173706,0.9018750190734863,324.0,461.0,3539.0,3676.0,0.9821495413780212,0.9821249842643738,66.0,77.0,3923.0,3934.0,0.9185596704483032,0.9157500267028809,199.0,475.0,3525.0,3801.0,0.16460400819778442,0.9273750185966492,2300
24,0.9188737273216248,0.9150000214576721,149.0,531.0,3469.0,3851.0,0.9087948203086853,0.9089999794960022,373.0,355.0,3645.0,3627.0,0.9806435704231262,0.9803749918937683,23.0,134.0,3866.0,3977.0,0.921275794506073,0.9176250100135803,144.0,515.0,3485.0,3856.0,0.1616288721561432,0.9304999709129333,2400
25,0.9081364870071411,0.8993750214576721,21.0,784.0,3216.0,3979.0,0.9011016488075256,0.9001250267028809,360.0,439.0,3561.0,3640.0,0.9747406840324402,0.9741250276565552,6.0,201.0,3799.0,3994.0,0.9095689654350281,0.9011250138282776,22.0,769.0,3231.0,3978.0,0.19097591936588287,0.9186875224113464,2500
26,0.9143121838569641,0.9075000286102295,52.0,688.0,3312.0,3948.0,0.9098701477050781,0.9079999923706055,285.0,451.0,3549.0,3715.0,0.9803391695022583,0.9800000190734863,11.0,149.0,3851.0,3989.0,0.91667640209198,0.9103749990463257,56.0,661.0,3339.0,3944.0,0.1674434095621109,0.9264687299728394,2600
27,0.9027878642082214,0.8997499942779541,276.0,526.0,3474.0,3724.0,0.9050655961036682,0.9013749957084656,239.0,550.0,3450.0,3761.0,0.966408908367157,0.9652500152587891,1.0,277.0,3723.0,3999.0,0.9088926315307617,0.906000018119812,249.0,503.0,3497.0,3751.0,0.18865133821964264,0.918093740940094,2700
28,0.9155678749084473,0.9087499976158142,42.0,688.0,3312.0,3958.0,0.9053377509117126,0.903124988079071,294.0,481.0,3519.0,3706.0,0.9848092198371887,0.984624981880188,13.0,110.0,3890.0,3987.0,0.9200698137283325,0.9141250252723694,46.0,641.0,3359.0,3954.0,0.16238108277320862,0.9276562333106995,2800
29,0.9190366864204407,0.9163749814033508,203.0,466.0,3534.0,3797.0,0.9058550596237183,0.9087499976158142,488.0,242.0,3758.0,3512.0,0.9842053651809692,0.984000027179718,12.0,116.0,3884.0,3988.0,0.9258405566215515,0.9236249923706055,186.0,425.0,3575.0,3814.0,0.15211479365825653,0.9331874847412109,2900
30,0.914252519607544,0.9078750014305115,71.0,666.0,3334.0,3929.0,0.8794117569923401,0.8872500061988831,711.0,191.0,3809.0,3289.0,0.9802672266960144,0.9798750281333923,1.0,160.0,3840.0,3999.0,0.9169979095458984,0.9112499952316284,78.0,632.0,3368.0,3922.0,0.17564301192760468,0.9215624928474426,3000
31,0.9157078862190247,0.9102500081062317,100.0,618.0,3382.0,3900.0,0.9079025387763977,0.903124988079071,180.0,595.0,3405.0,3820.0,0.9850746393203735,0.9848750233650208,7.0,114.0,3886.0,3993.0,0.9203581213951111,0.9154999852180481,94.0,582.0,3418.0,3906.0,0.15779989957809448,0.9284374713897705,3100
32,0.9112358689308167,0.903124988079071,22.0,753.0,3247.0,3978.0,0.9121637940406799,0.9110000133514404,303.0,409.0,3591.0,3697.0,0.9751158952713013,0.9745000004768372,3.0,201.0,3799.0,3997.0,0.9122443795204163,0.9045000076293945,29.0,735.0,3265.0,3971.0,0.1700001209974289,0.9232812523841858,3200
33,0.9163920283317566,0.9143750071525574,246.0,439.0,3561.0,3754.0,0.9129720330238342,0.9138749837875366,386.0,303.0,3697.0,3614.0,0.9758123159408569,0.9752500057220459,6.0,192.0,3808.0,3994.0,0.9227399826049805,0.9206249713897705,208.0,427.0,3573.0,3792.0,0.15702639520168304,0.9310312271118164,3300
