,AllOpen_F1,AllOpen_accuracy,AllOpen_fn,AllOpen_fp,AllOpen_tn,AllOpen_tp,BeCertain_F1,BeCertain_accuracy,BeCertain_fn,BeCertain_fp,BeCertain_tn,BeCertain_tp,BelPart_F1,BelPart_accuracy,BelPart_fn,BelPart_fp,BelPart_tn,BelPart_tp,WondowLess_F1,WondowLess_accuracy,WondowLess_fn,WondowLess_fp,WondowLess_tn,WondowLess_tp,loss,total_accuracy,global_step
0,0.4827921688556671,0.46837499737739563,2015.0,2238.0,1762.0,1985.0,0.47645363211631775,0.45524999499320984,2017.0,2341.0,1659.0,1983.0,0.457604318857193,0.44587498903274536,2130.0,2303.0,1697.0,1870.0,0.4850241541862488,0.46700000762939453,1992.0,2272.0,1728.0,2008.0,0.7762917280197144,0.45912501215934753,1
1,0.6361923217773438,0.6378750205039978,1467.0,1430.0,2570.0,2533.0,0.7003663778305054,0.6421250104904175,654.0,2209.0,1791.0,3346.0,0.7026743292808533,0.6456249952316284,650.0,2185.0,1815.0,3350.0,0.6261138916015625,0.6381250023841858,1576.0,1319.0,2681.0,2424.0,0.6253352165222168,0.6409375071525574,101
2,0.6867207884788513,0.6576250195503235,998.0,1741.0,2259.0,3002.0,0.7213752269744873,0.6778749823570251,664.0,1913.0,2087.0,3336.0,0.7221633195877075,0.6725000143051147,595.0,2025.0,1975.0,3405.0,0.6716132164001465,0.6570000052452087,1194.0,1550.0,2450.0,2806.0,0.5894206762313843,0.6662499904632568,201
3,0.7691605687141418,0.746999979019165,628.0,1396.0,2604.0,3372.0,0.7059975862503052,0.6623749732971191,757.0,1944.0,2056.0,3243.0,0.708207368850708,0.6622499823570251,721.0,1981.0,2019.0,3279.0,0.7750902771949768,0.7431250214576721,459.0,1596.0,2404.0,3541.0,0.5333577394485474,0.7036874890327454,301
4,0.5782113671302795,0.6757500171661377,2222.0,372.0,3628.0,1778.0,0.7148568630218506,0.7682499885559082,1676.0,178.0,3822.0,2324.0,0.6662414073944092,0.7383750081062317,1911.0,182.0,3818.0,2089.0,0.5911989808082581,0.6794999837875366,2146.0,418.0,3582.0,1854.0,0.5347604751586914,0.7154687643051147,401
5,0.7990612387657166,0.7752500176429749,425.0,1373.0,2627.0,3575.0,0.7829113602638245,0.7738749980926514,738.0,1071.0,2929.0,3262.0,0.741969108581543,0.721875011920929,801.0,1424.0,2576.0,3199.0,0.7950985431671143,0.7596250176429749,269.0,1654.0,2346.0,3731.0,0.4574412703514099,0.7576562762260437,501
6,0.8250971436500549,0.8031250238418579,285.0,1290.0,2710.0,3715.0,0.8185439705848694,0.812125027179718,610.0,893.0,3107.0,3390.0,0.7658823728561401,0.7512500286102295,745.0,1245.0,2755.0,3255.0,0.8166921734809875,0.7902500033378601,262.0,1416.0,2584.0,3738.0,0.4227016568183899,0.789187490940094,601
7,0.7738627195358276,0.7850000262260437,1057.0,663.0,3337.0,2943.0,0.8418342471122742,0.8387500047683716,567.0,723.0,3277.0,3433.0,0.788638710975647,0.7935000061988831,918.0,734.0,3266.0,3082.0,0.7638888955116272,0.7747499942779541,1085.0,717.0,3283.0,2915.0,0.40945982933044434,0.7979999780654907,701
8,0.813474178314209,0.8144999742507935,764.0,720.0,3280.0,3236.0,0.8566540479660034,0.8533750176429749,495.0,678.0,3322.0,3505.0,0.8016654253005981,0.8034999966621399,823.0,749.0,3251.0,3177.0,0.7934880256652832,0.7986249923706055,905.0,706.0,3294.0,3095.0,0.3715866506099701,0.8174999952316284,801
9,0.8357797265052795,0.8363749980926514,669.0,640.0,3360.0,3331.0,0.843275785446167,0.8502500057220459,777.0,421.0,3579.0,3223.0,0.7880333065986633,0.8025000095367432,1063.0,517.0,3483.0,2937.0,0.8278195858001709,0.828249990940094,697.0,677.0,3323.0,3303.0,0.3619163930416107,0.8293437361717224,901
10,0.7261905074119568,0.7699999809265137,1560.0,280.0,3720.0,2440.0,0.854736864566803,0.8619999885559082,752.0,352.0,3648.0,3248.0,0.7967973351478577,0.8159999847412109,1114.0,358.0,3642.0,2886.0,0.7068625688552856,0.7581250071525574,1667.0,268.0,3732.0,2333.0,0.3862614333629608,0.8015312552452087,1001
11,0.8659653663635254,0.8518750071525574,172.0,1013.0,2987.0,3828.0,0.8687875270843506,0.8716250061988831,600.0,427.0,3573.0,3400.0,0.8212898373603821,0.8274999856948853,829.0,551.0,3449.0,3171.0,0.8594741821289062,0.8450000286102295,208.0,1032.0,2968.0,3792.0,0.32518208026885986,0.8489999771118164,1101
12,0.8754479885101318,0.8610000014305115,92.0,1020.0,2980.0,3908.0,0.8752059936523438,0.8675000071525574,283.0,777.0,3223.0,3717.0,0.8261888027191162,0.8144999742507935,473.0,1011.0,2989.0,3527.0,0.8672428727149963,0.8502500057220459,87.0,1111.0,2889.0,3913.0,0.3229946196079254,0.848312497138977,1201
13,0.8792660236358643,0.8766250014305115,406.0,581.0,3419.0,3594.0,0.8880729079246521,0.8818749785423279,251.0,694.0,3306.0,3749.0,0.8430941700935364,0.8392500281333923,545.0,741.0,3259.0,3455.0,0.8790674805641174,0.8755000233650208,380.0,616.0,3384.0,3620.0,0.29660868644714355,0.8683124780654907,1301
14,0.8460149765014648,0.8507500290870667,720.0,474.0,3526.0,3280.0,0.8868629932403564,0.8790000081062317,206.0,762.0,3238.0,3794.0,0.8410394787788391,0.8371250033378601,553.0,750.0,3250.0,3447.0,0.8443929553031921,0.8487499952316284,717.0,493.0,3507.0,3283.0,0.31360137462615967,0.8539062738418579,1401
15,0.8891006708145142,0.8836249709129333,268.0,663.0,3337.0,3732.0,0.8963407278060913,0.8941249847412109,338.0,509.0,3491.0,3662.0,0.8410976529121399,0.8443750143051147,705.0,540.0,3460.0,3295.0,0.885434091091156,0.8802499771118164,298.0,660.0,3340.0,3702.0,0.28250670433044434,0.8755937218666077,1501
16,0.9024884104728699,0.8976250290870667,210.0,609.0,3391.0,3790.0,0.8716297745704651,0.8803750276565552,751.0,206.0,3794.0,3249.0,0.8150943517684937,0.8346250057220459,1084.0,239.0,3761.0,2916.0,0.8931407332420349,0.8889999985694885,289.0,599.0,3401.0,3711.0,0.2811373174190521,0.8754062652587891,1601
17,0.8804644346237183,0.8687499761581421,133.0,917.0,3083.0,3867.0,0.890902578830719,0.8856250047683716,264.0,651.0,3349.0,3736.0,0.8375450968742371,0.831250011920929,520.0,830.0,3170.0,3480.0,0.8742461204528809,0.8618749976158142,159.0,946.0,3054.0,3841.0,0.30067309737205505,0.8618749976158142,1701
18,0.9033171534538269,0.8976250290870667,174.0,645.0,3355.0,3826.0,0.905880868434906,0.9033750295639038,280.0,493.0,3507.0,3720.0,0.8561196327209473,0.8543750047683716,534.0,631.0,3369.0,3466.0,0.9006070494651794,0.8956249952316284,217.0,618.0,3382.0,3783.0,0.2535598576068878,0.8877500295639038,1801
19,0.9012550115585327,0.8957499861717224,194.0,640.0,3360.0,3806.0,0.8944828510284424,0.8988749980926514,571.0,238.0,3762.0,3429.0,0.8440366387367249,0.8533750176429749,826.0,347.0,3653.0,3174.0,0.8969438076019287,0.8912500143051147,214.0,656.0,3344.0,3786.0,0.2567189037799835,0.8848124742507935,1901
20,0.9032725691795349,0.8998749852180481,260.0,541.0,3459.0,3740.0,0.8979641199111938,0.8941249847412109,273.0,574.0,3426.0,3727.0,0.8586515784263611,0.856124997138977,504.0,647.0,3353.0,3496.0,0.8973181843757629,0.893750011920929,286.0,564.0,3436.0,3714.0,0.25695472955703735,0.8859687447547913,2001
21,0.9112685918807983,0.909250020980835,272.0,454.0,3546.0,3728.0,0.9095150828361511,0.9078750014305115,296.0,441.0,3559.0,3704.0,0.8599748611450195,0.8604999780654907,573.0,543.0,3457.0,3427.0,0.9044820070266724,0.9024999737739563,307.0,473.0,3527.0,3693.0,0.2406718134880066,0.8950312733650208,2101
22,0.897728681564331,0.8958749771118164,344.0,489.0,3511.0,3656.0,0.898855984210968,0.9027500152587891,543.0,235.0,3765.0,3457.0,0.843957245349884,0.8558750152587891,882.0,271.0,3729.0,3118.0,0.8850389719009399,0.8838750123977661,424.0,505.0,3495.0,3576.0,0.2611842155456543,0.8845937252044678,2201
23,0.9125566482543945,0.9082499742507935,170.0,564.0,3436.0,3830.0,0.9105295538902283,0.9081249833106995,260.0,475.0,3525.0,3740.0,0.8633593916893005,0.862625002861023,528.0,571.0,3429.0,3472.0,0.9056287407875061,0.9014999866485596,219.0,569.0,3431.0,3781.0,0.23724190890789032,0.8951249718666077,2301
24,0.8993051052093506,0.8931249976158142,182.0,673.0,3327.0,3818.0,0.9028969407081604,0.9023749828338623,369.0,412.0,3588.0,3631.0,0.8477544188499451,0.8500000238418579,659.0,541.0,3459.0,3341.0,0.8922055959701538,0.8862500190734863,234.0,676.0,3324.0,3766.0,0.2580249011516571,0.882937490940094,2401
25,0.8811566233634949,0.8787500262260437,404.0,566.0,3434.0,3596.0,0.8780867457389832,0.8629999756813049,53.0,1043.0,2957.0,3947.0,0.8476189970970154,0.8320000171661377,262.0,1082.0,2918.0,3738.0,0.8826348781585693,0.8806250095367432,409.0,546.0,3454.0,3591.0,0.3132159113883972,0.8635937571525574,2501
26,0.9208493828773499,0.9179999828338623,184.0,472.0,3528.0,3816.0,0.8863939642906189,0.893750011920929,684.0,166.0,3834.0,3316.0,0.8438011407852173,0.8569999933242798,910.0,234.0,3766.0,3090.0,0.9127808809280396,0.9097499847412109,222.0,500.0,3500.0,3778.0,0.23233743011951447,0.8946250081062317,2601
27,0.9190179109573364,0.9171249866485596,238.0,425.0,3575.0,3762.0,0.916799008846283,0.9148749709129333,248.0,433.0,3567.0,3752.0,0.8721747398376465,0.8727499842643738,527.0,491.0,3509.0,3473.0,0.9133897423744202,0.9116250276565552,272.0,435.0,3565.0,3728.0,0.21417242288589478,0.9040937423706055,2701
28,0.9017745852470398,0.9017500281333923,392.0,394.0,3606.0,3608.0,0.8946632146835327,0.8870000243186951,161.0,743.0,3257.0,3839.0,0.8563880920410156,0.8504999876022339,434.0,762.0,3238.0,3566.0,0.902831494808197,0.9026250243186951,381.0,398.0,3602.0,3619.0,0.2607036232948303,0.8854687213897705,2801
