,AllOpen_F1,AllOpen_accuracy,AllOpen_fn,AllOpen_fp,AllOpen_tn,AllOpen_tp,BeCertain_F1,BeCertain_accuracy,BeCertain_fn,BeCertain_fp,BeCertain_tn,BeCertain_tp,BelPart_F1,BelPart_accuracy,BelPart_fn,BelPart_fp,BelPart_tn,BelPart_tp,WondowLess_F1,WondowLess_accuracy,WondowLess_fn,WondowLess_fp,WondowLess_tn,WondowLess_tp,loss,total_accuracy,global_step
0,0.4650611877441406,0.4918749928474426,2233.0,1832.0,2168.0,1767.0,0.49963244795799255,0.4894999861717224,1961.0,2123.0,1877.0,2039.0,0.4484425187110901,0.48649999499320984,2330.0,1778.0,2222.0,1670.0,0.4897857904434204,0.4880000054836273,2034.0,2062.0,1938.0,1966.0,0.7266247272491455,0.48896875977516174,1
1,0.23497267067432404,0.5450000166893005,3441.0,199.0,3801.0,559.0,0.4477105438709259,0.6336249709129333,2812.0,119.0,3881.0,1188.0,0.378570020198822,0.6056249737739563,3039.0,116.0,3884.0,961.0,0.24705152213573456,0.5451250076293945,3403.0,236.0,3764.0,597.0,0.691287100315094,0.5823437571525574,101
2,0.7107640504837036,0.6758750081062317,814.0,1779.0,2221.0,3186.0,0.7003891468048096,0.6535000205039978,760.0,2012.0,1988.0,3240.0,0.7073746919631958,0.6597499847412109,710.0,2012.0,1988.0,3290.0,0.7039342522621155,0.6669999957084656,833.0,1831.0,2169.0,3167.0,0.6056248545646667,0.6640312671661377,201
3,0.4601184129714966,0.612500011920929,2679.0,421.0,3579.0,1321.0,0.7222470641136169,0.7663750052452087,1570.0,299.0,3701.0,2430.0,0.6861937642097473,0.7428749799728394,1751.0,306.0,3694.0,2249.0,0.4655022919178009,0.6136249899864197,2654.0,437.0,3563.0,1346.0,0.5655629634857178,0.683843731880188,301
4,0.6035395264625549,0.6723750233650208,2005.0,616.0,3384.0,1995.0,0.7806434631347656,0.793749988079071,1064.0,586.0,3414.0,2936.0,0.7426231503486633,0.7721250057220459,1370.0,453.0,3547.0,2630.0,0.5931118130683899,0.6662499904632568,2054.0,616.0,3384.0,1946.0,0.4958794414997101,0.7261250019073486,401
5,0.7661405205726624,0.7758749723434448,1063.0,730.0,3270.0,2937.0,0.7701067328453064,0.7981250286102295,1295.0,320.0,3680.0,2705.0,0.731264591217041,0.7705000042915344,1502.0,334.0,3666.0,2498.0,0.7522005438804626,0.7677500247955322,1180.0,678.0,3322.0,2820.0,0.4482821226119995,0.7780625224113464,501
6,0.8099347352981567,0.7962499856948853,527.0,1103.0,2897.0,3473.0,0.7657764554023743,0.7796249985694885,1118.0,645.0,3355.0,2882.0,0.7135250568389893,0.7310000061988831,1320.0,832.0,3168.0,2680.0,0.8054212927818298,0.793624997138977,583.0,1068.0,2932.0,3417.0,0.43535521626472473,0.7751250267028809,601
7,0.7761861085891724,0.7871249914169312,1047.0,656.0,3344.0,2953.0,0.7732287645339966,0.8047500252723694,1337.0,225.0,3775.0,2663.0,0.7042039632797241,0.7563750147819519,1680.0,269.0,3731.0,2320.0,0.7833007574081421,0.7923750281333923,998.0,663.0,3337.0,3002.0,0.4246201515197754,0.78515625,701
8,0.7674669623374939,0.784500002861023,1155.0,569.0,3431.0,2845.0,0.8312820792198181,0.8355000019073486,758.0,558.0,3442.0,3242.0,0.7942622303962708,0.8063750267028809,1010.0,539.0,3461.0,2990.0,0.7720381617546082,0.7876250147819519,1123.0,576.0,3424.0,2877.0,0.3915271461009979,0.8034999966621399,801
9,0.8211094737052917,0.7847499847412109,48.0,1674.0,2326.0,3952.0,0.840781033039093,0.8481249809265137,792.0,423.0,3577.0,3208.0,0.8033061623573303,0.8096250295639038,890.0,633.0,3367.0,3110.0,0.8226534128189087,0.7886250019073486,78.0,1613.0,2387.0,3922.0,0.3946717381477356,0.8077812790870667,901
10,0.8482978343963623,0.827875018119812,150.0,1227.0,2773.0,3850.0,0.8621254563331604,0.8527500033378601,317.0,861.0,3139.0,3683.0,0.8318479061126709,0.8231250047683716,500.0,915.0,3085.0,3500.0,0.8441501259803772,0.8234999775886536,176.0,1236.0,2764.0,3824.0,0.3530944287776947,0.8318125009536743,1001
11,0.8373263478279114,0.8141250014305115,173.0,1314.0,2686.0,3827.0,0.8615854978561401,0.8642500042915344,620.0,466.0,3534.0,3380.0,0.8255274891853333,0.8305000066757202,792.0,564.0,3436.0,3208.0,0.8418864607810974,0.8193749785423279,153.0,1292.0,2708.0,3847.0,0.3531210124492645,0.8320624828338623,1101
12,0.8801435232162476,0.8663750290870667,75.0,994.0,3006.0,3925.0,0.8690550327301025,0.8688750267028809,519.0,530.0,3470.0,3481.0,0.8241937160491943,0.824874997138977,716.0,685.0,3315.0,3284.0,0.8824324011802673,0.8694999814033508,82.0,962.0,3038.0,3918.0,0.3075956404209137,0.8574062585830688,1201
13,0.8731163144111633,0.8621249794960022,205.0,898.0,3102.0,3795.0,0.8848996758460999,0.8773750066757202,229.0,752.0,3248.0,3771.0,0.8386404514312744,0.8308749794960022,484.0,869.0,3131.0,3516.0,0.8746815323829651,0.8647500276565552,224.0,858.0,3142.0,3776.0,0.30492687225341797,0.8587812781333923,1301
14,0.853757917881012,0.8565000295639038,649.0,499.0,3501.0,3351.0,0.8353022933006287,0.8518750071525574,995.0,190.0,3810.0,3005.0,0.8019985556602478,0.8266249895095825,1191.0,196.0,3804.0,2809.0,0.8562722206115723,0.8585000038146973,628.0,504.0,3496.0,3372.0,0.3203459084033966,0.8483750224113464,1401
15,0.8395234942436218,0.828249990940094,406.0,968.0,3032.0,3594.0,0.8799262642860413,0.8697500228881836,182.0,860.0,3140.0,3818.0,0.8443120718002319,0.8366249799728394,456.0,851.0,3149.0,3544.0,0.8504617810249329,0.8401250243186951,363.0,916.0,3084.0,3637.0,0.3360019326210022,0.8436874747276306,1501
16,0.8848357200622559,0.8768749833106995,216.0,769.0,3231.0,3784.0,0.893182098865509,0.8928750157356262,417.0,440.0,3560.0,3583.0,0.8461439609527588,0.8496249914169312,692.0,511.0,3489.0,3308.0,0.8899264931678772,0.8821250200271606,188.0,755.0,3245.0,3812.0,0.2734278738498688,0.875374972820282,1601
17,0.8874250054359436,0.8803750276565552,228.0,729.0,3271.0,3772.0,0.8946331739425659,0.8930000066757202,366.0,490.0,3510.0,3634.0,0.8602746725082397,0.8613749742507935,586.0,523.0,3477.0,3414.0,0.8911660313606262,0.8845000267028809,217.0,707.0,3293.0,3783.0,0.2662547528743744,0.879812479019165,1701
18,0.8559606671333313,0.8607500195503235,690.0,424.0,3576.0,3310.0,0.8950124979019165,0.8947499990463257,411.0,431.0,3569.0,3589.0,0.8583922386169434,0.862375020980835,663.0,438.0,3562.0,3337.0,0.8647599220275879,0.8693749904632568,659.0,386.0,3614.0,3341.0,0.2714568078517914,0.8718125224113464,1801
19,0.9006009697914124,0.8924999833106995,104.0,756.0,3244.0,3896.0,0.8863489031791687,0.890625,588.0,287.0,3713.0,3412.0,0.8457460999488831,0.8544999957084656,809.0,355.0,3645.0,3191.0,0.9056559801101685,0.8988749980926514,117.0,692.0,3308.0,3883.0,0.25624918937683105,0.8841249942779541,1901
20,0.8953403234481812,0.8927500247955322,330.0,528.0,3472.0,3670.0,0.9041234254837036,0.9052500128746033,426.0,332.0,3668.0,3574.0,0.8694756031036377,0.8733749985694885,626.0,387.0,3613.0,3374.0,0.9037054777145386,0.9012500047683716,293.0,497.0,3503.0,3707.0,0.2375301569700241,0.8931562304496765,2001
21,0.8904966115951538,0.8883749842643738,369.0,524.0,3476.0,3631.0,0.8940662741661072,0.890874981880188,316.0,557.0,3443.0,3684.0,0.8693918585777283,0.8690000176429749,512.0,536.0,3464.0,3488.0,0.8973857760429382,0.8949999809265137,327.0,513.0,3487.0,3673.0,0.2551701068878174,0.885812520980835,2101
