,BeCertain_F1,BeCertain_accuracy,Knopinion_F1,Knopinion_accuracy,Know_F1,Know_accuracy,Wondows_F1,Wondows_accuracy,global_step,loss,total_accuracy
0,0.3320424258708954,0.5041249990463257,0.2941921651363373,0.512374997138977,0.30561402440071106,0.5052499771118164,0.33506494760513306,0.4880000054836273,1,0.7363281846046448,0.5024374723434448
1,0.5822582840919495,0.5426250100135803,0.5564664602279663,0.546875,0.571908712387085,0.5542500019073486,0.5721231698989868,0.5379999876022339,51,0.6898559927940369,0.5454375147819519
2,0.37860408425331116,0.609375,0.3142504394054413,0.5837500095367432,0.23960137367248535,0.5612499713897705,0.1741260290145874,0.5363749861717224,101,0.6867274045944214,0.5726875066757202
3,0.7275851964950562,0.7622500061988831,0.6396158933639526,0.7091249823570251,0.6433588862419128,0.7143750190734863,0.4630095362663269,0.5998749732971191,151,0.5954262614250183,0.6964062452316284
4,0.7638165354728699,0.7735000252723694,0.7119425535202026,0.734375,0.7240015864372253,0.746874988079071,0.5210421085357666,0.6116250157356262,201,0.5592324137687683,0.7165937423706055
5,0.7506410479545593,0.7203750014305115,0.7247053980827332,0.690500020980835,0.7441449165344238,0.7105000019073486,0.6187939643859863,0.6065000295639038,251,0.5839502215385437,0.6819687485694885
6,0.7521994709968567,0.7887499928474426,0.6997154951095581,0.7493749856948853,0.7054029703140259,0.7559999823570251,0.4375225007534027,0.609499990940094,301,0.5436087846755981,0.725906252861023
7,0.7680928111076355,0.800125002861023,0.7056871652603149,0.7561249732971191,0.7098034024238586,0.7583749890327454,0.4512130320072174,0.612625002861023,351,0.523760199546814,0.7318124771118164
8,0.7457932829856873,0.7885000109672546,0.6930418610572815,0.7507500052452087,0.6895797848701477,0.7516250014305115,0.4234418570995331,0.612625002861023,401,0.5253793001174927,0.7258750200271606
9,0.7672350406646729,0.8003749847412109,0.7181467413902283,0.7627500295639038,0.7309508919715881,0.7722499966621399,0.5156875848770142,0.6372500061988831,451,0.5012387037277222,0.7431562542915344
10,0.7792955040931702,0.8081250190734863,0.7159789204597473,0.7633749842643738,0.7378955483436584,0.7773749828338623,0.39220231771469116,0.606374979019165,501,0.5109530091285706,0.7388125061988831
11,0.8054240345954895,0.8098750114440918,0.770978569984436,0.778249979019165,0.7900851964950562,0.796750009059906,0.7000260353088379,0.7114999890327454,551,0.47935032844543457,0.774093747138977
12,0.7842802405357361,0.8106250166893005,0.7310667037963867,0.7696250081062317,0.7480451464653015,0.7825000286102295,0.5393999218940735,0.6507499814033508,601,0.4806044399738312,0.7533749938011169
13,0.7998952269554138,0.8091250061988831,0.7646204829216003,0.7771250009536743,0.7806771397590637,0.7951250076293945,0.5173978805541992,0.6411250233650208,651,0.4730975031852722,0.7556250095367432
14,0.8079610466957092,0.8178750276565552,0.7651426196098328,0.7746250033378601,0.7839619517326355,0.7952499985694885,0.7717154026031494,0.7384999990463257,701,0.46495264768600464,0.7815625071525574
15,0.7944713830947876,0.8141250014305115,0.7509407997131348,0.7766249775886536,0.7645576596260071,0.7897499799728394,0.6396118402481079,0.6936249732971191,751,0.45927831530570984,0.7685312628746033
16,0.798862874507904,0.7877500057220459,0.7692486047744751,0.7516250014305115,0.7966843247413635,0.7792500257492065,0.775341272354126,0.7490000128746033,801,0.4991896152496338,0.7669062614440918
17,0.8104750514030457,0.8054999709129333,0.7748969793319702,0.7677500247955322,0.8042379021644592,0.796750009059906,0.6203067898750305,0.675125002861023,851,0.4727379083633423,0.7612812519073486
18,0.7111953496932983,0.7713750004768372,0.6473477482795715,0.7307500243186951,0.6688010096549988,0.7413750290870667,0.763753354549408,0.7519999742507935,901,0.5183155536651611,0.7488750219345093
19,0.8108882308006287,0.8184999823570251,0.7690092921257019,0.7793750166893005,0.7887622714042664,0.8007500171661377,0.7823129296302795,0.7760000228881836,951,0.44017717242240906,0.7936562299728394
20,0.8137810230255127,0.8148750066757202,0.7739828824996948,0.7749999761581421,0.8005009889602661,0.8008750081062317,0.4905020296573639,0.6244999766349792,1001,0.48312830924987793,0.7538124918937683
21,0.8183643221855164,0.8190000057220459,0.7736656665802002,0.7752500176429749,0.8011854887008667,0.7987499833106995,0.7871198654174805,0.7768750190734863,1051,0.44144585728645325,0.7924687266349792
22,0.8058394193649292,0.8171250224113464,0.7652613520622253,0.7793750166893005,0.7951264977455139,0.8066250085830688,0.6969095468521118,0.7327499985694885,1101,0.43497711420059204,0.7839687466621399
23,0.7960497736930847,0.7702500224113464,0.7667100429534912,0.731249988079071,0.8064192533493042,0.7828750014305115,0.5261495113372803,0.625124990940094,1151,0.5228762030601501,0.7273749709129333
24,0.8099654912948608,0.8207499980926514,0.770341157913208,0.78125,0.7912905216217041,0.8034999966621399,0.7406395673751831,0.7627500295639038,1201,0.42463067173957825,0.792062520980835
25,0.8088293671607971,0.8181250095367432,0.7704290747642517,0.7826250195503235,0.8009847402572632,0.8080000281333923,0.8000980019569397,0.7960000038146973,1251,0.4187314212322235,0.8011875152587891
26,0.8032118082046509,0.8131250143051147,0.7716883420944214,0.7802500128746033,0.7899946570396423,0.8037499785423279,0.7981794476509094,0.7893750071525574,1301,0.4197511076927185,0.796625018119812
27,0.8114570379257202,0.8107500076293945,0.7805240154266357,0.777999997138977,0.8142719864845276,0.8067499995231628,0.7923195362091064,0.7796249985694885,1351,0.4272605776786804,0.7937812209129333
28,0.7820276021957397,0.8083750009536743,0.7438867092132568,0.7761250138282776,0.764172375202179,0.7919999957084656,0.7973397374153137,0.7904999852180481,1401,0.4219222664833069,0.7917500138282776
29,0.8094369173049927,0.8172500133514404,0.7801762819290161,0.7848749756813049,0.8138856887817383,0.8163750171661377,0.7981539964675903,0.7922499775886536,1451,0.4082775413990021,0.8026875257492065
30,0.8171004056930542,0.815500020980835,0.7825661301612854,0.777999997138977,0.8210223317146301,0.8131250143051147,0.7004919052124023,0.7336249947547913,1501,0.4332033693790436,0.7850624918937683
31,0.7886533141136169,0.8118749856948853,0.7461625933647156,0.7767500281333923,0.7845029234886169,0.8046249747276306,0.8051443696022034,0.7992500066757202,1551,0.41578254103660583,0.7981250286102295
32,0.8114197850227356,0.8158749938011169,0.7753949165344238,0.781374990940094,0.8188450336456299,0.8168749809265137,0.7876703143119812,0.7916250228881836,1601,0.415518194437027,0.801437497138977
33,0.8152215480804443,0.8148750066757202,0.778944730758667,0.7789999842643738,0.8302348256111145,0.8264999985694885,0.8248141407966614,0.8115000128746033,1651,0.4053724408149719,0.8079687356948853
34,0.8102766871452332,0.8199999928474426,0.7743555903434753,0.7866250276565552,0.8174582719802856,0.8222500085830688,0.8257855772972107,0.8115000128746033,1701,0.40451106429100037,0.8100937604904175
35,0.7736014127731323,0.8057500123977661,0.7230907678604126,0.7697499990463257,0.763261079788208,0.7963749766349792,0.8066549301147461,0.8082500100135803,1751,0.41541600227355957,0.7950312495231628
36,0.8184909820556641,0.8198750019073486,0.7855883240699768,0.7872499823570251,0.8360755443572998,0.8318750262260437,0.81522536277771,0.8125,1801,0.39864128828048706,0.812874972820282
37,0.8058369755744934,0.7987499833106995,0.7763632535934448,0.7672500014305115,0.8375312685966492,0.8298749923706055,0.8394859433174133,0.828249990940094,1851,0.40394821763038635,0.8060312271118164
38,0.8145415782928467,0.8240000009536743,0.7740824222564697,0.7868750095367432,0.8174165487289429,0.8264999985694885,0.8007413744926453,0.8118749856948853,1901,0.39310556650161743,0.8123124837875366
39,0.8052294254302979,0.8174999952316284,0.7693530917167664,0.7825000286102295,0.8099279403686523,0.8152499794960022,0.8285136222839355,0.8198750019073486,1951,0.3978869915008545,0.8087812662124634
40,0.8155564069747925,0.8203750252723694,0.7843087315559387,0.7889999747276306,0.8410331606864929,0.8361250162124634,0.8255308270454407,0.8243749737739563,2001,0.3934289216995239,0.8174687623977661
41,0.8068647384643555,0.8115000128746033,0.7817079424858093,0.7839999794960022,0.8181486129760742,0.8131250143051147,0.8279279470443726,0.8090000152587891,2051,0.4042973816394806,0.8044062256813049
42,0.8235002160072327,0.8223749995231628,0.7958374619483948,0.7940000295639038,0.854233980178833,0.8478749990463257,0.8301459550857544,0.831250011920929,2101,0.38280004262924194,0.8238750100135803
43,0.7894810438156128,0.8118749856948853,0.7525655627250671,0.7829999923706055,0.8170050382614136,0.8321250081062317,0.8160797953605652,0.824999988079071,2151,0.3894757032394409,0.8130000233650208
44,0.7798400521278381,0.8072500228881836,0.746555745601654,0.7792500257492065,0.7924581170082092,0.815625011920929,0.8129525184631348,0.8223749995231628,2201,0.39510050415992737,0.8061249852180481
45,0.8019450902938843,0.8116250038146973,0.7672708034515381,0.7785000205039978,0.8362125158309937,0.8423749804496765,0.8336462378501892,0.8338750004768372,2251,0.37617239356040955,0.8165937662124634
46,0.8121035099029541,0.8222500085830688,0.7858909368515015,0.7943750023841858,0.8406578898429871,0.8450000286102295,0.8298229575157166,0.8353750109672546,2301,0.3682209551334381,0.8242499828338623
47,0.8024942874908447,0.8178750276565552,0.7705187797546387,0.7910000085830688,0.8403423428535461,0.8391249775886536,0.8527417182922363,0.8398749828338623,2351,0.38633134961128235,0.8219687342643738
48,0.8210579752922058,0.8253750205039978,0.7970214486122131,0.8023750185966492,0.8600435256958008,0.8552500009536743,0.8556399941444397,0.8456249833106995,2401,0.36194127798080444,0.832156240940094
49,0.8242827653884888,0.828499972820282,0.7957072854042053,0.8025000095367432,0.8539722561836243,0.8552500009536743,0.8283300995826721,0.8348749876022339,2451,0.36272040009498596,0.8302812576293945
50,0.8016528487205505,0.8199999928474426,0.7641112208366394,0.7900000214576721,0.8333551287651062,0.8411250114440918,0.8444972634315491,0.8366249799728394,2501,0.3680662512779236,0.8219375014305115
51,0.8132791519165039,0.827750027179718,0.7763084769248962,0.796999990940094,0.8495483994483948,0.8542500138282776,0.8455947637557983,0.8486250042915344,2551,0.3568837344646454,0.831906259059906
