,BeCertain_F1,BeCertain_accuracy,Knopinion_F1,Knopinion_accuracy,Know_F1,Know_accuracy,Wondows_F1,Wondows_accuracy,global_step,loss,total_accuracy
0,0.46952369809150696,0.4723750054836273,0.43857574462890625,0.4658749997615814,0.4774385094642639,0.4716250002384186,0.51679527759552,0.46775001287460327,1,0.743794322013855,0.46940624713897705
1,0.5773079991340637,0.5301250219345093,0.5363504886627197,0.5184999704360962,0.57975834608078,0.5261250138282776,0.5759721398353577,0.5133749842643738,51,0.7014263868331909,0.5220312476158142
2,0.7146697640419006,0.6948750019073486,0.6831929683685303,0.6661249995231628,0.7023233771324158,0.6765000224113464,0.610749363899231,0.6188750267028809,101,0.6115301251411438,0.6640937328338623
3,0.7490745782852173,0.7627500295639038,0.6807850003242493,0.7173749804496765,0.7073068618774414,0.7371249794960022,0.5048792362213135,0.6131250262260437,151,0.5800651907920837,0.7075937390327454
4,0.7560209631919861,0.7378749847412109,0.7128617763519287,0.7011250257492065,0.7412300109863281,0.7160000205039978,0.5962913632392883,0.6190000176429749,201,0.5681173801422119,0.6934999823570251
5,0.6579772233963013,0.7408750057220459,0.5345044136047363,0.6753749847412109,0.5856847763061523,0.6990000009536743,0.37032732367515564,0.593625009059906,251,0.6047764420509338,0.6772187352180481
6,0.7841398119926453,0.780875027179718,0.7438639998435974,0.7456250190734863,0.7610039710998535,0.7536249756813049,0.5398334860801697,0.6129999756813049,301,0.5312469601631165,0.7232812643051147
7,0.7759360074996948,0.7583749890327454,0.7526629567146301,0.7358750104904175,0.7694597244262695,0.7482500076293945,0.66334468126297,0.6537500023841858,351,0.5319573879241943,0.7240625023841858
8,0.776847779750824,0.8033750057220459,0.7162542939186096,0.7606250047683716,0.727299153804779,0.765749990940094,0.4329972565174103,0.6133750081062317,401,0.5104542970657349,0.7357812523841858
9,0.7988306879997253,0.8107500076293945,0.7499664425849915,0.7676249742507935,0.7692509293556213,0.7804999947547913,0.5340659022331238,0.6290000081062317,451,0.4962216317653656,0.7469687461853027
10,0.8037291169166565,0.800000011920929,0.7669867873191833,0.7603750228881836,0.7796445488929749,0.7737500071525574,0.6888967752456665,0.6711249947547913,501,0.4901151955127716,0.7513124942779541
11,0.7804176211357117,0.809374988079071,0.7093566060066223,0.7588750123977661,0.730201005935669,0.7717499732971191,0.5410788655281067,0.6543750166893005,551,0.4948522448539734,0.7485937476158142
