,BeCertain_F1,BeCertain_accuracy,Knopinion_F1,Knopinion_accuracy,Know_F1,Know_accuracy,Wondows_F1,Wondows_accuracy,global_step,loss,total_accuracy
0,0.6034433245658875,0.4788750112056732,0.6081705689430237,0.4808749854564667,0.6362422704696655,0.48887500166893005,0.6090918183326721,0.4958750009536743,1,0.8102229833602905,0.48612499237060547
1,0.5485786199569702,0.5533750057220459,0.5617409944534302,0.5443750023841858,0.6123493313789368,0.5456249713897705,0.5008055567741394,0.5352500081062317,51,0.6999179720878601,0.5446562767028809
2,0.7113198041915894,0.7080000042915344,0.6865448951721191,0.6846250295639038,0.7080199122428894,0.6846250295639038,0.5550021529197693,0.609125018119812,101,0.6075901985168457,0.6715937256813049
3,0.7310510873794556,0.7201250195503235,0.7127098441123962,0.7005000114440918,0.7335986495018005,0.7071250081062317,0.5846683382987976,0.6078749895095825,151,0.591006338596344,0.6839062571525574
4,0.7119731307029724,0.7642499804496765,0.675027072429657,0.737625002861023,0.6749008893966675,0.7335000038146973,0.44672343134880066,0.6021249890327454,201,0.5822567939758301,0.7093750238418579
5,0.7670232653617859,0.7767500281333923,0.7393326759338379,0.7548750042915344,0.7525721788406372,0.7534999847412109,0.5543478727340698,0.6104999780654907,251,0.5452038645744324,0.7239062786102295
6,0.7689030766487122,0.7558749914169312,0.7464273571968079,0.7316250205039978,0.7717441320419312,0.7519999742507935,0.5968613028526306,0.6082500219345093,301,0.5516991019248962,0.7119374871253967
7,0.7813687920570374,0.7987499833106995,0.7461308836936951,0.7662500143051147,0.7629419565200806,0.7796249985694885,0.48635315895080566,0.609499990940094,351,0.5179527997970581,0.738531231880188
8,0.6055777072906494,0.7153750061988831,0.5425130128860474,0.6818749904632568,0.543626606464386,0.6822500228881836,0.3061861991882324,0.5836250185966492,401,0.6085771322250366,0.6657812595367432
9,0.7867127656936646,0.8073750138282776,0.7460832595825195,0.7751250267028809,0.7615746855735779,0.7850000262260437,0.4615919291973114,0.6127499938011169,451,0.4937191903591156,0.7450624704360962
10,0.7415527701377869,0.7848749756813049,0.6912887692451477,0.7523750066757202,0.6987248659133911,0.7548750042915344,0.567645251750946,0.6612499952316284,501,0.5212031006813049,0.7383437752723694
11,0.8038989901542664,0.8088750243186951,0.7668324708938599,0.7831249833106995,0.7858516573905945,0.7911249995231628,0.7039106488227844,0.7018749713897705,551,0.4781922698020935,0.7712500095367432
12,0.7688543796539307,0.7992500066757202,0.7249115109443665,0.7670000195503235,0.7388070821762085,0.7761250138282776,0.698889970779419,0.7321249842643738,601,0.4868204891681671,0.768625020980835
13,0.8045476675033569,0.7979999780654907,0.7770279049873352,0.781125009059906,0.8041594624519348,0.8022500276565552,0.4708746075630188,0.6196249723434448,651,0.4848959445953369,0.750249981880188
14,0.7958402037620544,0.8134999871253967,0.7569453716278076,0.7823749780654907,0.7780338525772095,0.7953749895095825,0.7570295929908752,0.7472500205039978,701,0.4584624171257019,0.7846249938011169
15,0.8069946765899658,0.8151249885559082,0.7783238887786865,0.7857499718666077,0.7894392609596252,0.7986249923706055,0.7580664753913879,0.7516250014305115,751,0.4512459635734558,0.7877812385559082
16,0.8028966784477234,0.812874972820282,0.7680213451385498,0.7823749780654907,0.7923541069030762,0.8017500042915344,0.7330173850059509,0.7465000152587891,801,0.44572651386260986,0.7858750224113464
17,0.8060736656188965,0.797249972820282,0.7776826024055481,0.7728750109672546,0.7983736395835876,0.7892500162124634,0.5057002305984497,0.6368749737739563,851,0.47586601972579956,0.7490624785423279
18,0.7365558743476868,0.7820000052452087,0.7091211676597595,0.7596250176429749,0.7308424711227417,0.7703750133514404,0.7756232023239136,0.746874988079071,901,0.4939030408859253,0.764718770980835
19,0.7801195979118347,0.8069999814033508,0.739130437374115,0.7764999866485596,0.7495672106742859,0.7829999923706055,0.6872529983520508,0.7328749895095825,951,0.45470091700553894,0.7748437523841858
20,0.7960898280143738,0.8148750066757202,0.7599323987960815,0.7870000004768372,0.7838531136512756,0.799875020980835,0.7875698208808899,0.78125,1001,0.43095722794532776,0.7957500219345093
21,0.7902398705482483,0.8108749985694885,0.7561213970184326,0.7821249961853027,0.7858113646507263,0.8029999732971191,0.7752509117126465,0.7788749933242798,1051,0.42996641993522644,0.7937187552452087
22,0.7880832552909851,0.8115000128746033,0.7618517279624939,0.7864999771118164,0.7826675772666931,0.7993749976158142,0.7873312830924988,0.7733749747276306,1101,0.43533650040626526,0.7926874756813049
23,0.7955953478813171,0.8143749833106995,0.7669069170951843,0.7897499799728394,0.7886716723442078,0.8041250109672546,0.66452556848526,0.7127500176429749,1151,0.4377293884754181,0.7802500128746033
24,0.8046896457672119,0.8167499899864197,0.770553469657898,0.7864999771118164,0.7975767254829407,0.8078749775886536,0.7910231947898865,0.7835000157356262,1201,0.42543819546699524,0.7986562252044678
25,0.7854454517364502,0.7862499952316284,0.7576559782028198,0.7596250176429749,0.7811607718467712,0.7699999809265137,0.7712840437889099,0.734375,1251,0.4709838330745697,0.7625625133514404
26,0.8050932884216309,0.8067499995231628,0.7794286012649536,0.7828750014305115,0.8184261918067932,0.8142499923706055,0.8119348883628845,0.7919999957084656,1301,0.42453503608703613,0.7989687323570251
27,0.7934426069259644,0.8109999895095825,0.7714987397193909,0.7907500267028809,0.8007978200912476,0.812749981880188,0.7695099115371704,0.7777500152587891,1351,0.4148939847946167,0.7980625033378601
28,0.8003236055374146,0.8148750066757202,0.7719776630401611,0.7908750176429749,0.8089768886566162,0.8191249966621399,0.8048338294029236,0.7981250286102295,1401,0.4129796624183655,0.8057500123977661
29,0.7967372536659241,0.8068749904632568,0.7858633399009705,0.7947499752044678,0.8208404183387756,0.8177499771118164,0.8074671626091003,0.7821249961853027,1451,0.4251643121242523,0.8003749847412109
30,0.7980965971946716,0.8143749833106995,0.7642010450363159,0.7836250066757202,0.7989746928215027,0.8137500286102295,0.7782722115516663,0.7882500290870667,1501,0.41435906291007996,0.800000011920929
31,0.7953360676765442,0.8134999871253967,0.7682759165763855,0.7900000214576721,0.8063971400260925,0.8138750195503235,0.8078851699829102,0.7892500162124634,1551,0.42373761534690857,0.8016562461853027
32,0.8083912134170532,0.8207499980926514,0.7766937613487244,0.7940000295639038,0.8218793869018555,0.8253750205039978,0.8095526695251465,0.8036249876022339,1601,0.3978148102760315,0.8109375238418579
33,0.8031559586524963,0.8159999847412109,0.7717819809913635,0.7901250123977661,0.8128008246421814,0.8201249837875366,0.7684353590011597,0.7872499823570251,1651,0.40516161918640137,0.8033750057220459
34,0.8063731789588928,0.8207499980926514,0.7646405696868896,0.7879999876022339,0.8067985773086548,0.8181250095367432,0.8084174394607544,0.8031250238418579,1701,0.39721208810806274,0.8075000047683716
35,0.7964480519294739,0.8137500286102295,0.7701385617256165,0.7906249761581421,0.8094861507415771,0.8192499876022339,0.8206364512443542,0.8140000104904175,1751,0.3994523882865906,0.8094062209129333
36,0.8023446202278137,0.8187500238418579,0.7700386643409729,0.7919999957084656,0.8171123266220093,0.8289999961853027,0.792790412902832,0.8059999942779541,1801,0.39644715189933777,0.8114374876022339
37,0.8122303485870361,0.8149999976158142,0.7962546348571777,0.7960000038146973,0.8359865546226501,0.8299999833106995,0.7917584776878357,0.7991250157356262,1851,0.4048510789871216,0.8100312352180481
38,0.8164151906967163,0.8205000162124634,0.7959029674530029,0.7982500195503235,0.8336862325668335,0.8331249952316284,0.800822913646698,0.8063750267028809,1901,0.39004087448120117,0.8145624995231628
39,0.8042569756507874,0.8183749914169312,0.7744207978248596,0.7918750047683716,0.8264569044113159,0.8317499756813049,0.8338131904602051,0.8196250200271606,1951,0.40182507038116455,0.8154062628746033
40,0.8072369694709778,0.8188750147819519,0.7845452427864075,0.7992500066757202,0.8293696641921997,0.8358749747276306,0.8028441667556763,0.809374988079071,2001,0.3871753513813019,0.8158437609672546
41,0.8002168536186218,0.815750002861023,0.7811275720596313,0.7976250052452087,0.8347352743148804,0.8403750061988831,0.8420674204826355,0.8353750109672546,2051,0.37831804156303406,0.8222812414169312
42,0.8088923096656799,0.8162500262260437,0.7987631559371948,0.8047500252723694,0.8396332859992981,0.8403750061988831,0.846117377281189,0.8374999761581421,2101,0.3761720359325409,0.8247187733650208
43,0.8156482577323914,0.8238750100135803,0.7899959683418274,0.8016250133514404,0.8471265435218811,0.8473749756813049,0.8359005451202393,0.8308749794960022,2151,0.3765873908996582,0.8259375095367432
44,0.8161969780921936,0.8190000057220459,0.8012738823890686,0.8050000071525574,0.8574891090393066,0.8529999852180481,0.8462173938751221,0.8371250033378601,2201,0.37441760301589966,0.8285312652587891
45,0.8190574049949646,0.8238750100135803,0.8002567887306213,0.8054999709129333,0.8532971143722534,0.8514999747276306,0.8291091918945312,0.8297500014305115,2251,0.37285053730010986,0.8276562690734863
46,0.8110491037368774,0.8178750276565552,0.7849223613739014,0.793874979019165,0.8426795601844788,0.8450000286102295,0.8379819989204407,0.8330000042915344,2301,0.37533488869667053,0.8224375247955322
47,0.7695893049240112,0.8022500276565552,0.7285285592079163,0.7739999890327454,0.806032657623291,0.8263750076293945,0.8241117000579834,0.8267499804496765,2351,0.3960827589035034,0.8073437213897705
48,0.814995527267456,0.8198750019073486,0.7915027737617493,0.8012499809265137,0.8450669050216675,0.8451250195503235,0.8378748297691345,0.8371250033378601,2401,0.374125212430954,0.8258437514305115
49,0.8187795877456665,0.827750027179718,0.7972918748855591,0.8091250061988831,0.8518425226211548,0.8532500267028809,0.8527834415435791,0.8456249833106995,2451,0.3636758029460907,0.8339375257492065
50,0.7939444780349731,0.8162500262260437,0.7691653966903687,0.7963749766349792,0.8253926038742065,0.8373749852180481,0.8524237275123596,0.8458750247955322,2501,0.3768739104270935,0.823968768119812
51,0.814979076385498,0.8227499723434448,0.7944953441619873,0.8040000200271606,0.8624148964881897,0.8611249923706055,0.8606303930282593,0.8529999852180481,2551,0.35775354504585266,0.8352187275886536
52,0.8191420435905457,0.8266249895095825,0.8082209229469299,0.8133749961853027,0.8660022020339966,0.8638749718666077,0.862885057926178,0.8558750152587891,2601,0.3514750301837921,0.8399375081062317
53,0.7958641648292542,0.8173750042915344,0.7764443159103394,0.7997499704360962,0.8476511240005493,0.8532500267028809,0.8477417826652527,0.8478749990463257,2651,0.3699459731578827,0.8295624852180481
54,0.814024031162262,0.8236250281333923,0.7842725515365601,0.7942500114440918,0.8542560935020447,0.8557500243186951,0.8052403926849365,0.8197500109672546,2701,0.3795924186706543,0.8233437538146973
55,0.8025034666061401,0.8224999904632568,0.7776062488555908,0.8018749952316284,0.8329304456710815,0.8445000052452087,0.8455467820167542,0.8458750247955322,2751,0.3667756915092468,0.8286874890327454
56,0.8237780928611755,0.8228750228881836,0.8014659881591797,0.8036249876022339,0.8725163340568542,0.8708750009536743,0.8535354137420654,0.8550000190734863,2801,0.3519528806209564,0.8380937576293945
57,0.8269000053405762,0.8195000290870667,0.8139479160308838,0.8072500228881836,0.875356137752533,0.8687499761581421,0.8645114898681641,0.8601250052452087,2851,0.3570845425128937,0.8389062285423279
58,0.8320172429084778,0.8245000243186951,0.8068524599075317,0.799875020980835,0.8738974332809448,0.8677499890327454,0.8352745175361633,0.8391249775886536,2901,0.3602526783943176,0.832812488079071
59,0.8211885094642639,0.8303750157356262,0.8009650111198425,0.8143749833106995,0.8712946176528931,0.8730000257492065,0.8635907769203186,0.8640000224113464,2951,0.3349291980266571,0.8454375267028809
