,BeCertain_F1,BeCertain_accuracy,BeCertain_fn,BeCertain_fp,BeCertain_tn,BeCertain_tp,Knopinion_F1,Knopinion_accuracy,Knopinion_fn,Knopinion_fp,Knopinion_tn,Knopinion_tp,Know_F1,Know_accuracy,Know_fn,Know_fp,Know_tn,Know_tp,Wondows_F1,Wondows_accuracy,Wondows_fn,Wondows_fp,Wondows_tn,Wondows_tp,global_step,loss,total_accuracy
0,0.664270222187,0.497999995947,27.0,3989.0,11.0,3973.0,0.664937674999,0.499374985695,26.0,3979.0,21.0,3974.0,0.662233829498,0.498374998569,66.0,3947.0,53.0,3934.0,0.665047764778,0.5,29.0,3971.0,29.0,3971.0,0,0.986671209335,0.498937487602
1,0.611411929131,0.533500015736,1064.0,2668.0,1332.0,2936.0,0.580652356148,0.525874972343,1374.0,2419.0,1581.0,2626.0,0.575374007225,0.538749992847,1500.0,2190.0,1810.0,2500.0,0.559424042702,0.533375024796,1630.0,2103.0,1897.0,2370.0,50,0.697875976562,0.532875001431
2,0.700912177563,0.688499987125,1080.0,1412.0,2588.0,2920.0,0.66572457552,0.674749970436,1409.0,1193.0,2807.0,2591.0,0.680131435394,0.671374976635,1205.0,1424.0,2576.0,2795.0,0.498309254646,0.592000007629,2379.0,885.0,3115.0,1621.0,100,0.615270733833,0.656656265259
3,0.719671785831,0.641250014305,316.0,2554.0,1446.0,3684.0,0.692330956459,0.618375003338,565.0,2488.0,1512.0,3435.0,0.724086105824,0.655624985695,385.0,2370.0,1630.0,3615.0,0.673102557659,0.631749987602,967.0,1979.0,2021.0,3033.0,150,0.631122529507,0.636749982834
4,0.75647944212,0.768625020981,1125.0,726.0,3274.0,2875.0,0.709826290607,0.732749998569,1385.0,753.0,3247.0,2615.0,0.72967261076,0.744000017643,1236.0,812.0,3188.0,2764.0,0.51724666357,0.606374979019,2313.0,836.0,3164.0,1687.0,200,0.568551421165,0.712937474251
5,0.758875966072,0.739374995232,719.0,1366.0,2634.0,3281.0,0.723321914673,0.695999979973,821.0,1611.0,2389.0,3179.0,0.742368996143,0.71724998951,741.0,1521.0,2479.0,3259.0,0.612234473228,0.621249973774,1608.0,1422.0,2578.0,2392.0,250,0.573756456375,0.693468749523
6,0.756027162075,0.703999996185,331.0,2037.0,1963.0,3669.0,0.721651554108,0.661249995232,487.0,2223.0,1777.0,3513.0,0.755962908268,0.707125008106,371.0,1972.0,2028.0,3629.0,0.662905216217,0.619125008583,1004.0,2043.0,1957.0,2996.0,300,0.594439566135,0.672874987125
7,0.772130191326,0.800499975681,1296.0,300.0,3700.0,2704.0,0.731320023537,0.763125002384,1421.0,474.0,3526.0,2579.0,0.739286243916,0.772625029087,1421.0,398.0,3602.0,2579.0,0.498151272535,0.626749992371,2518.0,468.0,3532.0,1482.0,350,0.514702856541,0.740750014782
8,0.776187717915,0.804499983788,1288.0,276.0,3724.0,2712.0,0.712800741196,0.758249998093,1600.0,334.0,3666.0,2400.0,0.728563010693,0.770500004292,1536.0,300.0,3700.0,2464.0,0.475103735924,0.620500028133,2626.0,410.0,3590.0,1374.0,400,0.506512761116,0.738437473774
9,0.800811946392,0.791499972343,647.0,1021.0,2979.0,3353.0,0.747917413712,0.723874986172,723.0,1486.0,2514.0,3277.0,0.779995322227,0.76574999094,678.0,1196.0,2804.0,3322.0,0.710372686386,0.677500009537,836.0,1744.0,2256.0,3164.0,450,0.521052658558,0.73965626955
10,0.818076133728,0.823875010014,832.0,577.0,3423.0,3168.0,0.761286973953,0.774625003338,1125.0,678.0,3322.0,2875.0,0.785751283169,0.793250024319,967.0,687.0,3313.0,3033.0,0.531359434128,0.632000029087,2331.0,613.0,3387.0,1669.0,500,0.481523573399,0.755937516689
11,0.822418153286,0.823750019073,735.0,675.0,3325.0,3265.0,0.762352347374,0.766125023365,999.0,872.0,3128.0,3001.0,0.792324244976,0.794375002384,862.0,783.0,3217.0,3138.0,0.759227097034,0.739875018597,719.0,1362.0,2638.0,3281.0,550,0.476019591093,0.781031250954
