,BeCertain_F1,BeCertain_accuracy,Knopinion_F1,Knopinion_accuracy,Know_F1,Know_accuracy,Wondows_F1,Wondows_accuracy,global_step,loss,total_accuracy
0,0.5941256880760193,0.5146250128746033,0.6165134310722351,0.5099999904632568,0.6036460995674133,0.5162500143051147,0.635708749294281,0.5322499871253967,1,0.7245935797691345,0.5182812213897705
1,0.5708637237548828,0.5658749938011169,0.5892298221588135,0.5566250085830688,0.575111448764801,0.5591250061988831,0.5963502526283264,0.5603749752044678,51,0.68477463722229,0.5605000257492065
2,0.7073824405670166,0.6586250066757202,0.6915297508239746,0.6340000033378601,0.7112697958946228,0.6461250185966492,0.6473947763442993,0.621874988079071,101,0.6294654607772827,0.6401562690734863
3,0.7164149284362793,0.6503750085830688,0.7061972618103027,0.6432499885559082,0.7239521145820618,0.6542500257492065,0.6695701479911804,0.6301249861717224,151,0.6254226565361023,0.6445000171661377
4,0.764094889163971,0.7615000009536743,0.7316645979881287,0.7319999933242798,0.7397294044494629,0.7354999780654907,0.5686413049697876,0.6186249852180481,201,0.5514991283416748,0.7119062542915344
5,0.7558624148368835,0.7878749966621399,0.6849315166473389,0.7383750081062317,0.7027667164802551,0.7488750219345093,0.4823686480522156,0.6110000014305115,251,0.5512175559997559,0.7215312719345093
6,0.7840771675109863,0.7986249923706055,0.7291810512542725,0.7548750042915344,0.7390061020851135,0.7603750228881836,0.531898558139801,0.6193749904632568,301,0.5234315395355225,0.7333124876022339
7,0.7889126539230347,0.7896249890327454,0.753729522228241,0.7482500076293945,0.759844958782196,0.7598749995231628,0.584517776966095,0.6236249804496765,351,0.5270355939865112,0.730343759059906
8,0.7996277809143066,0.8116250038146973,0.7525523900985718,0.7697499990463257,0.7629271149635315,0.7736250162124634,0.5371951460838318,0.6205000281333923,401,0.5025158524513245,0.7438750267028809
9,0.8049584031105042,0.8151249885559082,0.7597928643226624,0.7738749980926514,0.7695332765579224,0.7802500128746033,0.4819605350494385,0.6194999814033508,451,0.5069671869277954,0.7471874952316284
