,BeCertain_F1,BeCertain_accuracy,Knopinion_F1,Knopinion_accuracy,Know_F1,Know_accuracy,Wondows_F1,Wondows_accuracy,global_step,loss,total_accuracy
0,0.44285714626312256,0.4442499876022339,0.5337523221969604,0.4621250033378601,0.44244420528411865,0.4502499997615814,0.4796268939971924,0.4699999988079071,1,0.7874428629875183,0.45665624737739563
1,0.5134321451187134,0.4951249957084656,0.588676929473877,0.5068749785423279,0.5211576223373413,0.5077499747276306,0.5073767900466919,0.5074999928474426,51,0.7223976850509644,0.5043125152587891
2,0.17375482618808746,0.5458750128746033,0.16465222835540771,0.5421249866485596,0.12048757821321487,0.531000018119812,0.0567135214805603,0.5134999752044678,101,0.7733920812606812,0.5331249833106995
3,0.7386619448661804,0.7241250276565552,0.7070298194885254,0.6921250224113464,0.7203137874603271,0.7058749794960022,0.5762525796890259,0.6141250133514404,151,0.5793768167495728,0.6840624809265137
4,0.7263844609260559,0.7689999938011169,0.6663579344749451,0.7298750281333923,0.6777186393737793,0.7351250052452087,0.45956265926361084,0.6107500195503235,201,0.5768835544586182,0.711187481880188
5,0.7697423696517944,0.7922499775886536,0.7201565504074097,0.749750018119812,0.7358909845352173,0.762499988079071,0.4831763207912445,0.6159999966621399,251,0.5338681936264038,0.7301250100135803
6,0.7860898375511169,0.7762500047683716,0.7466064095497131,0.734000027179718,0.7698121666908264,0.7563750147819519,0.5677327513694763,0.6198750138282776,301,0.5357375144958496,0.7216249704360962
7,0.7858861684799194,0.7997499704360962,0.7349833250045776,0.7617499828338623,0.754340410232544,0.7753750085830688,0.5205653309822083,0.6226249933242798,351,0.5114489793777466,0.7398750185966492
8,0.7871695756912231,0.8067499995231628,0.7378177046775818,0.7666249871253967,0.7566218376159668,0.7806249856948853,0.44460561871528625,0.6171249747276306,401,0.5173698663711548,0.7427812218666077
9,0.7814476490020752,0.8056250214576721,0.7162818312644958,0.7588750123977661,0.7471933960914612,0.7776250243186951,0.4745217263698578,0.6326249837875366,451,0.4934541583061218,0.7436875104904175
10,0.801391065120697,0.8072500228881836,0.7588922381401062,0.7703750133514404,0.7805512547492981,0.7889999747276306,0.5460662841796875,0.6458749771118164,501,0.4827202260494232,0.753125011920929
11,0.805263876914978,0.8076249957084656,0.7683224081993103,0.7743750214576721,0.7777342796325684,0.7873749732971191,0.4335174858570099,0.6154999732971191,551,0.4981977045536041,0.746218740940094
12,0.7691196203231812,0.8003749847412109,0.7166592478752136,0.7633749842643738,0.728267252445221,0.7702500224113464,0.5422441959381104,0.653249979019165,601,0.48869219422340393,0.7468125224113464
13,0.8073256015777588,0.8080000281333923,0.7682018876075745,0.7703750133514404,0.7867427468299866,0.7852500081062317,0.7802047729492188,0.7584999799728394,651,0.46921566128730774,0.7805312275886536
14,0.759667694568634,0.7902500033378601,0.704767644405365,0.7507500052452087,0.7208470702171326,0.7561249732971191,0.7351810932159424,0.6811249852180481,701,0.509503960609436,0.7445625066757202
15,0.7896039485931396,0.8087499737739563,0.7397065758705139,0.7716249823570251,0.7640293836593628,0.7871249914169312,0.7759417295455933,0.7695000171661377,751,0.45908820629119873,0.784250020980835
16,0.7948892712593079,0.8113750219345093,0.7547066807746887,0.7752500176429749,0.7746058106422424,0.7927500009536743,0.7777367830276489,0.7738749980926514,801,0.4514038562774658,0.7883124947547913
17,0.8077174425125122,0.815625011920929,0.7605298757553101,0.7739999890327454,0.7880208492279053,0.796500027179718,0.7272976040840149,0.750374972820282,851,0.4500812888145447,0.7841249704360962
18,0.7958343625068665,0.8015000224113464,0.7555787563323975,0.765874981880188,0.7768739461898804,0.7771250009536743,0.793403148651123,0.7682499885559082,901,0.45955049991607666,0.7781875133514404
19,0.8045920729637146,0.800000011920929,0.7730727195739746,0.7648749947547913,0.798663318157196,0.7891250252723694,0.695819079875946,0.7226250171661377,951,0.46072179079055786,0.769156277179718
